work_year,experience_level,employment_type,job_title,salary,salary_currency,salary_in_usd,employee_residence,remote_ratio,company_location,company_size,weekly_hours,age,gender,birthday,sun_sign,moon_sign,ascendant_sign,sign_type,Sun,Moon,Mercury,Venus,Mars,Jupiter,Saturn,Uranus,Neptune,Pluto
2022,MI,FT,Machine Learning Engineer,121000,AUD,83864,AU,100,AU,L,50.473215503020306,28,Male,1994-12-05 13:45:08,Sagittarius,Capricorn,Leo,Fire,3,4,2,1,,,,,,
2022,EN,FT,Data Scientist,40000,USD,40000,JP,100,MY,L,41.013432587698915,21,Male,2001-07-27 11:42:38,Leo,Scorpio,Pisces,Fire,4,7,4,3,8,3,2,,,
2022,MI,FT,Head of Data,30000,EUR,31520,EE,100,EE,S,44.6409822060023,24,Female,1998-08-28 04:21:24,Virgo,Scorpio,Virgo,Earth,,,,,,,,,,
2022,SE,FT,Machine Learning Engineer,57000,EUR,59888,NL,100,NL,L,47.216842520669196,35,Female,1987-01-21 20:27:57,Aquarius,Libra,Virgo,Air,4,1,4,3,,,,,,
2020,EN,FT,Data Engineer,48000,EUR,54742,PK,100,DE,L,41.76506261602565,20,Female,2000-04-17 18:35:22,Aries,Libra,Capricorn,Fire,3,8,,,,,,,,
2022,SE,FT,Research Scientist,85000,EUR,89306,FR,50,FR,L,34.1638096648972,36,Male,1986-01-10 17:33:22,Capricorn,Capricorn,Leo,Earth,5,5,5,5,3,6,4,4,4,3
2022,EN,FT,Data Scientist,120000,AUD,83171,AU,50,AU,M,46.733861952412774,18,Male,2004-09-06 13:20:56,Virgo,Gemini,Taurus,Earth,3,,,,,,,,,
2022,SE,FT,Data Scientist,165000,USD,165000,US,100,US,M,31.382749293592333,37,Male,1985-12-10 19:50:14,Sagittarius,Sagittarius,Taurus,Fire,7,6,6,6,5,9,6,7,7,5
2022,MI,FT,Machine Learning Scientist,153000,USD,153000,US,50,US,M,35.44657795057877,31,Male,1991-07-16 21:09:30,Cancer,Libra,Sagittarius,Water,7,9,8,8,8,7,1,1,1,
2022,SE,FT,Data Scientist,100000,USD,100000,BR,100,US,M,32.21004924313761,37,Male,1985-12-14 13:12:10,Sagittarius,Capricorn,Aquarius,Fire,9,,,,,,,,,
2022,SE,FT,Machine Learning Developer,100000,CAD,76814,CA,100,CA,M,47.02782175520269,43,Female,1979-01-19 00:07:53,Capricorn,Libra,Leo,Earth,5,1,4,3,5,,,,,
2022,MI,FT,Data Scientist,150000,PLN,33609,PL,100,PL,L,49.11113078420415,23,Female,1999-05-28 12:17:10,Gemini,Scorpio,Libra,Air,8,1,8,9,1,6,7,4,3,2
2022,MI,FT,Principal Data Analyst,75000,USD,75000,CA,100,CA,S,50.15786172308208,22,Male,2000-06-21 18:01:00,Cancer,Aquarius,Libra,Water,8,4,9,8,8,7,7,4,3,2
2020,MI,FT,Product Data Analyst,20000,USD,20000,HN,0,HN,S,42.128249749155394,28,Female,1992-09-23 15:17:29,Libra,Leo,Scorpio,Air,10,8,10,,,,,,,
2022,EN,CT,Applied Machine Learning Scientist,29000,EUR,30469,TN,100,CZ,M,27.707338268667023,19,Female,2003-01-21 15:11:38,Aquarius,Virgo,Cancer,Air,6,2,5,5,4,1,,,,
2021,MI,FT,Research Scientist,69999,USD,69999,CZ,50,CZ,L,36.91145429854076,29,Male,1992-07-14 19:07:02,Cancer,Capricorn,Capricorn,Water,5,,,,,,,,,
2022,EN,FT,Data Engineer,52800,EUR,55475,PK,100,DE,M,42.84929234928438,20,Female,2002-04-20 10:29:55,Taurus,Cancer,Virgo,Earth,7,10,7,8,8,9,8,5,4,2
2022,MI,FT,Research Scientist,59000,EUR,61989,AT,0,AT,L,36.68179128818573,29,Male,1993-12-28 03:16:56,Capricorn,Gemini,Scorpio,Earth,1,7,1,1,1,,,,,
2022,SE,FT,Data Science Manager,152500,USD,152500,US,100,US,M,35.49301531234646,33,Male,1989-08-24 00:37:46,Virgo,Gemini,Pisces,Earth,5,2,6,6,5,3,9,9,9,7
2022,EN,FT,Research Scientist,120000,USD,120000,US,100,US,L,34.82278919641528,20,Male,2002-07-24 12:10:31,Leo,Aquarius,Leo,Fire,,,,,,,,,,
2022,MI,FT,Data Scientist,135000,USD,135000,US,100,US,L,30.400686041922455,33,Male,1989-06-22 02:12:29,Cancer,Aquarius,Capricorn,Water,4,,,,,,,,,
2022,SE,FT,Data Analytics Lead,405000,USD,405000,US,100,US,L,34.356709811312165,37,Male,1985-09-27 07:20:18,Libra,Pisces,Leo,Air,1,,,,,,,,,
2021,SE,FT,Data Engineer,150000,USD,150000,US,0,US,L,35.295589817942655,44,Male,1977-09-05 22:35:49,Virgo,Gemini,Aquarius,Earth,6,3,6,5,4,4,6,7,9,7
2021,SE,FT,Data Science Manager,240000,USD,240000,US,0,US,L,40.69710901210819,34,Male,1987-06-08 09:02:57,Gemini,Libra,Gemini,Air,,,,,,,,,,
2021,MI,FT,Data Analyst,135000,USD,135000,US,100,US,L,39.313235397538726,27,Male,1994-06-02 00:47:56,Gemini,Pisces,Sagittarius,Air,5,,,,,,,,,
2021,EN,FT,Data Scientist,80000,USD,80000,US,100,US,M,33.330362673499934,19,Female,2002-09-07 07:51:42,Virgo,Virgo,Leo,Earth,1,1,2,3,1,,,,,
2022,SE,FT,Applied Data Scientist,380000,USD,380000,US,100,US,L,35.18319093392248,42,Male,1980-02-17 02:24:08,Aquarius,Pisces,Libra,Air,4,4,4,,,,,,,
2022,MI,FT,Data Scientist,115000,CHF,120402,CH,0,CH,L,38.095463801659896,31,Male,1991-05-18 11:11:33,Taurus,Cancer,Virgo,Earth,9,10,8,10,10,,,,,
2022,SE,FT,Applied Data Scientist,177000,USD,177000,US,100,US,L,35.389546444160125,35,Male,1987-05-26 03:15:23,Gemini,Taurus,Capricorn,Air,4,3,5,3,5,2,10,,,
2022,MI,FT,Data Engineer,62000,EUR,65141,FR,100,FR,M,37.78949326027551,31,Male,1991-06-08 08:12:45,Gemini,Aries,Leo,Air,10,,,,,,,,,
2022,MI,FT,Data Scientist,48000,USD,48000,RU,100,US,S,39.19429602014641,30,Female,1992-04-17 17:35:18,Aries,Scorpio,Scorpio,Fire,5,,,,,,,,,
2022,EN,FT,Data Analytics Engineer,20000,USD,20000,PK,0,PK,M,35.607249139811444,24,Female,1998-01-03 19:49:40,Capricorn,Pisces,Libra,Earth,2,4,2,3,3,3,,,,
2021,SE,FT,Principal Data Scientist,220000,USD,220000,US,0,US,L,34.476742525165335,37,Male,1984-11-15 11:08:14,Scorpio,Leo,Scorpio,Water,,,,,,,,,,
2021,MI,FT,ML Engineer,8500000,JPY,77364,JP,50,JP,S,47.02495119179107,32,Male,1989-10-03 09:47:43,Libra,Scorpio,Taurus,Air,5,6,4,6,5,2,8,7,8,6
2021,MI,FT,ML Engineer,7000000,JPY,63711,JP,50,JP,S,46.89183553916072,26,Female,1995-09-24 02:25:27,Libra,Virgo,Sagittarius,Air,9,8,9,9,10,,,,,
2022,EN,FT,Computer Vision Software Engineer,150000,USD,150000,AU,100,AU,S,44.678031256075805,24,Male,1998-03-20 07:08:55,Pisces,Sagittarius,Virgo,Water,,,,,,,,,,
2021,MI,FT,Data Analyst,90000,USD,90000,US,100,US,M,35.156545579771645,38,Male,1983-01-19 09:32:17,Capricorn,Pisces,Sagittarius,Earth,1,,,,,,,,,
2022,MI,FL,Data Scientist,100000,USD,100000,CA,100,US,M,35.83110267040361,22,Male,2000-06-22 10:45:16,Cancer,Pisces,Cancer,Water,,,,,,,,,,
2021,EN,FT,Data Scientist,100000,USD,100000,US,0,US,S,38.078717737967594,25,Male,1996-02-12 05:38:15,Aquarius,Scorpio,Scorpio,Air,2,,,,,,,,,
2022,EN,PT,Data Scientist,100000,USD,100000,DZ,50,DZ,M,42.511425049239236,21,Male,2001-10-05 20:36:51,Libra,Taurus,Gemini,Air,4,,,,,,,,,
2022,SE,FT,Research Scientist,144000,USD,144000,US,50,US,L,38.01906914686081,42,Male,1980-01-23 16:04:18,Aquarius,Aries,Aries,Air,9,,,,,,,,,
2022,SE,FT,Principal Data Scientist,148000,EUR,155499,DE,100,DE,M,41.30954780117957,41,Male,1981-05-21 20:01:36,Gemini,Capricorn,Sagittarius,Air,5,,,,,,,,,
2021,SE,FT,Computer Vision Engineer,24000,USD,24000,BR,100,BR,M,38.23712140214007,43,Female,1978-05-11 13:08:37,Taurus,Cancer,Cancer,Earth,10,,,,,,,,,
2021,MI,FT,Applied Machine Learning Scientist,38400,USD,38400,VN,100,US,M,36.826813670460936,29,Female,1992-02-18 04:54:50,Aquarius,Leo,Gemini,Air,9,3,9,8,8,3,8,7,7,5
2022,EN,FT,Financial Data Analyst,100000,USD,100000,US,50,US,L,39.771062772095156,19,Male,2003-12-07 15:57:56,Sagittarius,Gemini,Aquarius,Fire,9,3,10,10,,,,,,
2021,MI,FT,Data Scientist,82500,USD,82500,US,100,US,S,34.92495835648641,32,Male,1989-07-02 07:01:58,Cancer,Gemini,Taurus,Water,1,1,1,2,3,1,7,7,7,5
2021,EN,FT,Data Scientist,42000,EUR,49646,FR,50,FR,M,34.94184721856972,21,Female,2000-06-03 01:43:02,Gemini,Gemini,Aries,Air,1,2,2,1,2,,,,,
2021,SE,FT,Lead Data Scientist,3000000,INR,40570,IN,50,IN,L,32.50449726412016,31,Female,1990-06-11 17:36:51,Gemini,Capricorn,Aquarius,Air,3,,,,,,,,,
2022,EN,FT,Data Engineer,120000,USD,120000,US,100,US,M,37.87819318929809,17,Male,2005-12-27 17:38:31,Capricorn,Scorpio,Aries,Earth,8,6,7,9,,,,,,
2022,SE,FT,Lead Machine Learning Engineer,80000,EUR,84053,DE,0,DE,M,41.37582853976304,32,Male,1990-01-19 19:06:46,Capricorn,Scorpio,Virgo,Earth,4,2,4,4,3,9,4,3,4,2
2021,EN,FT,Machine Learning Engineer,20000,USD,20000,IN,100,IN,S,31.568551420234577,25,Female,1996-04-10 22:33:17,Aries,Capricorn,Pisces,Fire,1,10,1,2,,,,,,
2022,EN,FT,Computer Vision Engineer,125000,USD,125000,US,0,US,M,35.46537532900169,24,Male,1998-03-22 02:04:32,Aries,Capricorn,Scorpio,Fire,,,,,,,,,,
2021,MI,FT,Data Scientist,700000,INR,9466,IN,0,IN,S,32.291794545776455,31,Female,1990-02-03 18:05:01,Aquarius,Taurus,Libra,Air,3,7,2,2,2,8,2,2,2,
2021,SE,FT,Machine Learning Scientist,120000,USD,120000,US,50,US,S,32.554143695339356,39,Male,1982-01-08 03:34:24,Capricorn,Gemini,Virgo,Earth,3,8,4,4,,,,,,
2021,EN,PT,Data Analyst,8760,EUR,10354,ES,50,ES,M,46.15231395811661,22,Female,1999-03-17 06:55:54,Pisces,Pisces,Aries,Water,,,,,,,,,,
2021,EN,FT,Applied Data Scientist,80000,GBP,110037,GB,0,GB,L,37.411232731464295,24,Male,1997-10-16 03:38:32,Libra,Aries,Virgo,Air,1,7,1,2,2,4,7,4,4,2
2022,EN,FT,ML Engineer,20000,EUR,21013,PT,100,PT,L,38.166778515655004,19,Female,2003-08-26 22:00:17,Virgo,Leo,Taurus,Earth,4,4,5,4,10,4,2,10,9,7
2021,EN,FT,Data Analyst,50000,USD,50000,US,100,US,M,38.312477149712365,21,Female,2000-11-25 15:18:57,Sagittarius,Scorpio,Capricorn,Fire,10,9,9,,,,,,,
2021,SE,FT,Principal Data Engineer,200000,USD,200000,US,100,US,M,37.84396398687577,36,Male,1985-04-28 07:21:48,Taurus,Leo,Aquarius,Earth,1,5,,,,,,,,
2021,MI,FT,Big Data Engineer,60000,USD,60000,ES,50,RO,M,47.45043015832082,27,Female,1994-03-04 09:41:13,Pisces,Sagittarius,Taurus,Water,,,,,,,,,,
2021,MI,FT,Data Engineer,200000,USD,200000,US,100,US,L,38.90125013595269,24,Male,1997-08-21 10:48:50,Leo,Aries,Virgo,Fire,,,,,,,,,,
2021,EN,FT,Machine Learning Developer,100000,USD,100000,IQ,50,IQ,S,43.49817015275877,25,Male,1996-04-16 07:22:18,Aries,Aries,Cancer,Fire,,,,,,,,,,
2021,MI,FT,Data Engineer,100000,USD,100000,US,100,US,L,36.38485851755801,23,Male,1998-12-02 06:54:37,Sagittarius,Taurus,Libra,Fire,2,7,2,2,,,,,,
2021,SE,FT,Machine Learning Engineer,70000,EUR,82744,BE,50,BE,M,39.50064907759505,40,Female,1981-06-10 22:06:51,Gemini,Libra,Capricorn,Air,4,7,5,5,3,7,7,8,10,7
2020,MI,FT,Data Engineer,51999,EUR,59303,DE,100,DE,S,42.039834407586184,28,Female,1992-06-21 22:07:48,Cancer,Pisces,Aquarius,Water,3,,,,,,,,,
2021,MI,FT,Research Scientist,53000,EUR,62649,FR,50,FR,M,33.07613378999558,28,Female,1993-01-11 00:36:56,Capricorn,Leo,Libra,Earth,2,9,2,,,,,,,
2021,MI,FT,Data Engineer,60000,GBP,82528,GB,100,GB,L,38.34867496743274,34,Male,1987-10-11 22:10:50,Libra,Gemini,Cancer,Air,3,,,,,,,,,
2021,MI,FT,Data Architect,170000,USD,170000,US,100,US,L,38.18549414245782,33,Male,1988-12-02 10:03:24,Sagittarius,Virgo,Scorpio,Fire,,,,,,,,,,
2021,MI,FT,Data Architect,150000,USD,150000,US,100,US,L,37.86432628205983,34,Male,1987-08-05 09:17:23,Leo,Sagittarius,Leo,Fire,,,,,,,,,,
2021,EN,FT,BI Data Analyst,55000,USD,55000,US,50,US,S,41.88375344859609,24,Female,1997-02-25 13:46:07,Pisces,Libra,Aries,Water,10,5,10,10,5,10,,,,
2021,EX,FT,Director of Data Science,250000,USD,250000,US,0,US,L,36.42537744166442,56,Male,1965-04-27 18:40:24,Taurus,Pisces,Virgo,Earth,8,6,,,,,,,,
2021,EN,FT,Data Engineer,80000,USD,80000,US,100,US,L,37.75436315271477,17,Male,2004-07-01 01:12:41,Cancer,Sagittarius,Capricorn,Water,5,10,6,4,6,7,5,,,
2020,EN,FT,Big Data Engineer,70000,USD,70000,US,100,US,L,33.38124392703348,21,Male,1999-09-14 06:12:29,Virgo,Scorpio,Cancer,Earth,2,3,2,1,4,9,10,6,6,4
2021,EX,FT,Director of Data Science,110000,EUR,130026,DE,50,DE,M,42.776499851621715,54,Male,1967-11-26 15:25:22,Sagittarius,Virgo,Gemini,Fire,5,4,5,5,8,4,,,,
2021,EN,FT,Data Science Consultant,54000,EUR,63831,DE,50,DE,L,40.87121000073873,17,Female,2004-05-08 23:51:27,Taurus,Capricorn,Capricorn,Earth,2,,,,,,,,,
2020,SE,FT,Data Scientist,60000,EUR,68428,GR,100,US,L,34.52422309415217,37,Male,1983-07-22 18:24:17,Cancer,Capricorn,Aquarius,Water,5,10,5,6,4,8,7,9,10,7
2021,EX,FT,Head of Data Science,85000,USD,85000,RU,0,RU,M,43.012746589806895,51,Male,1970-07-26 21:34:52,Leo,Taurus,Gemini,Fire,3,,,,,,,,,
2021,EX,FT,Head of Data,230000,USD,230000,RU,50,RU,L,42.77216871601202,58,Male,1963-11-15 22:05:36,Scorpio,Scorpio,Virgo,Water,2,2,2,3,3,7,4,,,
2021,EN,FT,Machine Learning Engineer,125000,USD,125000,US,100,US,S,33.41241583164285,22,Male,1999-01-19 00:53:04,Capricorn,Aquarius,Virgo,Earth,4,5,4,5,2,,,,,
2021,SE,FT,Data Analytics Manager,120000,USD,120000,US,100,US,M,40.436739034622306,38,Male,1983-02-24 13:57:01,Pisces,Cancer,Aries,Water,10,3,10,,,,,,,
2020,MI,FT,Research Scientist,450000,USD,450000,US,0,US,M,38.93225167812522,37,Male,1983-03-10 12:29:32,Pisces,Aquarius,Aries,Water,,,,,,,,,,
2020,MI,FT,Data Analyst,41000,EUR,46759,FR,50,FR,L,34.4968834230873,29,Female,1991-05-11 02:19:12,Taurus,Aries,Pisces,Earth,1,,,,,,,,,
2020,MI,FT,Data Engineer,65000,EUR,74130,AT,50,AT,L,39.952822749312304,33,Female,1987-11-14 07:54:17,Scorpio,Leo,Sagittarius,Water,10,7,9,,,,,,,
2021,SE,FT,Data Science Engineer,159500,CAD,127221,CA,50,CA,L,49.00352119679266,43,Male,1978-10-20 04:29:43,Libra,Gemini,Leo,Air,3,10,3,3,3,,,,,
2021,SE,FT,Data Science Manager,144000,USD,144000,US,100,US,L,30.33589984505879,38,Male,1983-10-17 00:26:26,Libra,Aquarius,Gemini,Air,5,9,4,3,3,6,5,6,6,5
2021,EN,FT,Data Scientist,13400,USD,13400,UA,100,UA,L,46.74360627350996,22,Female,1999-01-21 12:10:18,Aquarius,Pisces,Cancer,Air,7,,,,,,,,,
2021,MI,FT,Data Scientist,95000,CAD,75774,CA,100,CA,L,45.143129575731955,28,Male,1993-07-21 14:46:21,Cancer,Leo,Virgo,Water,9,10,9,8,,,,,,
2021,MI,FT,Data Scientist,150000,USD,150000,US,100,US,M,40.097526905279146,31,Male,1990-11-24 16:39:11,Sagittarius,Aquarius,Aquarius,Fire,9,,,,,,,,,
2020,MI,FT,Data Science Consultant,103000,USD,103000,US,100,US,L,31.766670902867425,38,Male,1982-04-14 09:08:14,Aries,Capricorn,Pisces,Fire,,,,,,,,,,
2021,SE,FT,Data Engineer,153000,USD,153000,US,100,US,L,34.998953286019415,34,Male,1987-07-17 19:08:41,Cancer,Aries,Scorpio,Water,8,5,7,7,8,5,1,1,1,
2021,MI,FT,Data Engineer,90000,USD,90000,US,100,US,L,33.382513799834896,27,Female,1994-12-19 03:06:00,Sagittarius,Cancer,Virgo,Fire,3,10,3,2,,,,,,
2021,EN,FT,Data Analyst,90000,USD,90000,US,100,US,S,38.01159082327786,17,Male,2004-06-17 21:13:32,Gemini,Gemini,Scorpio,Air,7,7,7,6,8,9,7,3,2,1
2021,EN,FT,Data Analyst,60000,USD,60000,US,100,US,S,33.18659547694434,21,Female,2000-01-26 06:45:53,Aquarius,Libra,Scorpio,Air,2,10,2,1,3,5,5,2,2,
2021,MI,FT,Data Scientist,50000,USD,50000,NG,100,NG,L,39.09071768446288,31,Female,1990-01-24 16:36:07,Aquarius,Capricorn,Cancer,Air,6,5,5,6,5,,,,,
2021,EN,PT,AI Scientist,12000,USD,12000,PK,100,US,M,36.429740687665806,16,Female,2005-04-04 00:53:33,Aries,Aquarius,Aries,Fire,,,,,,,,,,
2021,MI,PT,3D Computer Vision Researcher,400000,INR,5409,IN,50,IN,M,35.14999070183307,34,Female,1987-02-09 02:00:32,Aquarius,Gemini,Aquarius,Air,,,,,,,,,,
2021,MI,CT,ML Engineer,270000,USD,270000,US,100,US,L,35.41231408980692,26,Male,1995-07-21 12:43:24,Cancer,Taurus,Leo,Water,10,8,10,10,1,3,,,,
2021,MI,FT,Applied Data Scientist,68000,CAD,54238,GB,50,CA,L,40.37312698022589,36,Male,1985-12-07 01:42:57,Sagittarius,Libra,Libra,Fire,2,,,,,,,,,
2021,MI,FT,Machine Learning Engineer,40000,EUR,47282,ES,100,ES,S,45.641754310915005,28,Female,1993-03-03 10:42:38,Pisces,Cancer,Gemini,Water,9,1,,,,,,,,
2021,EX,FT,Director of Data Science,130000,EUR,153667,IT,100,PL,L,47.057533262667576,54,Male,1967-08-14 22:12:06,Leo,Sagittarius,Taurus,Fire,3,6,3,4,5,3,,,,
2021,MI,FT,Data Engineer,110000,PLN,28476,PL,100,PL,L,48.020704859294646,31,Female,1990-01-12 22:36:17,Capricorn,Leo,Libra,Earth,3,9,2,3,2,8,2,2,2,1
2021,MI,FT,Data Analytics Engineer,110000,USD,110000,US,100,US,L,43.25552571935037,34,Male,1987-10-06 18:10:26,Libra,Aries,Capricorn,Air,8,2,9,8,7,2,10,,,
2021,EN,FT,Research Scientist,60000,GBP,82528,GB,50,GB,L,39.24870367337679,21,Male,2000-02-14 10:19:55,Aquarius,Gemini,Taurus,Air,10,,,,,,,,,
2020,EN,FT,Machine Learning Engineer,250000,USD,250000,US,50,US,L,32.31686090476934,21,Male,1999-11-23 08:23:07,Sagittarius,Gemini,Libra,Fire,1,7,1,,,,,,,
2021,EN,FT,Data Analyst,50000,EUR,59102,FR,50,FR,M,35.96637252876832,19,Female,2002-06-28 20:53:53,Cancer,Aquarius,Capricorn,Water,5,,,,,,,,,
2021,SE,FT,Data Analyst,80000,USD,80000,BG,100,US,S,32.169729760269604,39,Male,1982-12-12 15:36:34,Sagittarius,Scorpio,Cancer,Fire,5,4,6,5,7,5,4,5,5,4
2020,EN,FT,Data Analyst,10000,USD,10000,NG,100,NG,S,37.96034896155477,19,Female,2001-01-03 09:48:22,Capricorn,Aries,Pisces,Earth,9,,,,,,,,,
2020,EN,FT,Machine Learning Engineer,138000,USD,138000,US,100,US,S,37.681795042967714,23,Male,1997-07-19 03:17:02,Cancer,Capricorn,Pisces,Water,4,9,5,5,6,,,,,
2021,MI,FT,Data Engineer,140000,USD,140000,US,100,US,L,37.72323064667051,40,Male,1981-05-11 21:18:44,Taurus,Virgo,Libra,Earth,7,10,7,7,6,,,,,
2021,SE,FT,Data Analytics Engineer,67000,EUR,79197,DE,100,DE,L,42.62013788368199,28,Male,1993-05-19 09:00:47,Taurus,Taurus,Leo,Earth,9,9,9,,,,,,,
2021,SE,FT,Lead Data Analyst,170000,USD,170000,US,100,US,L,35.79912886273527,38,Male,1983-07-05 08:06:26,Cancer,Taurus,Gemini,Water,1,,,,,,,,,
2021,EN,FT,Data Analyst,80000,USD,80000,US,100,US,M,36.466098732820306,22,Male,1999-08-16 13:17:28,Leo,Libra,Virgo,Fire,10,1,10,10,1,7,7,4,4,2
2020,MI,FT,Data Scientist,45760,USD,45760,PH,100,US,S,40.721635395389875,31,Female,1989-04-14 23:20:44,Aries,Leo,Taurus,Fire,,,,,,,,,,
2021,MI,FT,BI Data Analyst,100000,USD,100000,US,100,US,M,34.999517844071086,25,Male,1996-10-08 20:24:12,Libra,Virgo,Aquarius,Air,7,6,6,6,5,10,,,,
2021,SE,FT,Data Scientist,45000,EUR,53192,FR,50,FR,L,34.356178918871876,47,Male,1974-04-13 10:31:48,Aries,Capricorn,Cancer,Fire,9,5,9,,,,,,,
2021,EX,FT,Head of Data,235000,USD,235000,US,100,US,L,34.80329840070565,48,Male,1973-01-22 17:48:04,Aquarius,Virgo,Gemini,Air,8,4,8,7,6,8,,,,
2021,EX,FT,BI Data Analyst,150000,USD,150000,IN,100,US,L,33.345216624446785,48,Male,1973-10-20 23:16:06,Libra,Leo,Libra,Air,,,,,,,,,,
2020,EX,FT,Data Engineer,70000,EUR,79833,ES,50,ES,L,47.05523147092524,52,Male,1968-10-22 06:36:43,Libra,Scorpio,Libra,Air,,,,,,,,,,
2021,EN,FT,Machine Learning Scientist,225000,USD,225000,US,100,US,L,33.32740739288103,23,Male,1998-06-08 18:25:31,Gemini,Sagittarius,Libra,Air,8,1,8,7,8,,,,,
2021,EN,FT,Data Science Consultant,65000,EUR,76833,DE,100,DE,S,42.60114779735722,17,Male,2004-03-18 01:34:23,Pisces,Aquarius,Sagittarius,Water,,,,,,,,,,
2020,MI,FT,Machine Learning Infrastructure Engineer,44000,EUR,50180,PT,0,PT,M,39.827446040599796,30,Female,1990-03-19 18:58:15,Pisces,Capricorn,Libra,Water,,,,,,,,,,
2021,SE,FT,Marketing Data Analyst,75000,EUR,88654,GR,100,DK,L,41.094385611841105,36,Male,1985-10-11 02:32:06,Libra,Virgo,Virgo,Air,,,,,,,,,,
2021,SE,FT,Lead Data Engineer,75000,GBP,103160,GB,100,GB,S,36.01666504286778,43,Male,1978-09-09 00:56:26,Virgo,Sagittarius,Cancer,Earth,2,4,1,3,3,,,,,
2021,SE,FT,Data Engineer,82500,GBP,113476,GB,100,GB,M,40.305871022786036,38,Male,1983-08-09 23:51:34,Leo,Virgo,Gemini,Fire,3,3,4,3,2,5,5,5,6,5
2021,SE,FT,Machine Learning Engineer,80000,EUR,94564,DE,50,DE,L,43.453002204997645,41,Male,1980-02-28 15:45:54,Pisces,Leo,Virgo,Water,6,,,,,,,,,
2021,EN,FT,Data Engineer,2250000,INR,30428,IN,100,IN,L,36.06650111905675,20,Female,2001-09-05 11:33:57,Virgo,Aries,Aquarius,Earth,6,,,,,,,,,
2021,SE,FT,Data Engineer,150000,USD,150000,US,100,US,M,34.33156633282551,21,Male,2000-05-28 17:13:28,Gemini,Aries,Virgo,Air,8,,,,,,,,,
2021,SE,FT,Data Engineer,115000,USD,115000,US,100,US,S,26.45226953871439,40,Male,1981-05-20 07:02:20,Taurus,Sagittarius,Pisces,Earth,1,8,2,2,1,6,6,7,8,6
2021,MI,FT,Research Scientist,235000,CAD,187442,CA,100,CA,L,38.65500166268671,31,Male,1990-12-13 10:08:14,Sagittarius,Scorpio,Scorpio,Fire,,,,,,,,,,
2021,MI,FT,Data Analyst,37456,GBP,51519,GB,50,GB,L,36.65261763760476,30,Male,1991-07-14 09:00:39,Cancer,Leo,Virgo,Water,10,,,,,,,,,
2020,MI,FT,Data Engineer,106000,USD,106000,US,100,US,L,34.509643621478354,24,Male,1996-05-19 08:09:01,Taurus,Gemini,Aries,Earth,1,1,,,,,,,,
2020,MI,FT,Data Engineer,88000,GBP,112872,GB,50,GB,L,43.716003459551224,33,Male,1987-08-09 08:04:35,Leo,Aquarius,Virgo,Fire,10,4,10,10,10,7,2,3,3,1
2021,MI,FT,BI Data Analyst,11000000,HUF,36259,HU,50,US,L,35.21851512109676,30,Female,1991-02-19 04:24:27,Pisces,Aries,Capricorn,Water,,,,,,,,,,
2021,SE,FT,Data Engineer,150000,USD,150000,US,100,US,L,35.93495686538433,41,Male,1980-07-19 04:02:06,Cancer,Libra,Aries,Water,3,5,3,2,5,5,5,6,8,6
2020,EN,PT,ML Engineer,14000,EUR,15966,DE,100,DE,S,41.29420159567978,19,Female,2001-01-18 07:39:51,Capricorn,Scorpio,Aquarius,Earth,,,,,,,,,,
2021,MI,FT,Computer Vision Software Engineer,81000,EUR,95746,DE,100,US,S,37.161886297508445,31,Female,1990-12-05 12:04:25,Sagittarius,Cancer,Pisces,Fire,8,4,9,8,1,5,10,9,9,7
2021,EN,FT,Computer Vision Software Engineer,70000,USD,70000,US,100,US,M,38.93460615776902,20,Male,2001-03-06 17:49:40,Pisces,Leo,Cancer,Water,8,1,7,,,,,,,
2020,MI,FT,Data Scientist,60000,GBP,76958,GB,100,GB,S,36.378839322578294,16,Male,2004-05-14 12:23:59,Taurus,Aries,Virgo,Earth,8,,,,,,,,,
2021,MI,FT,Cloud Data Engineer,120000,SGD,89294,SG,50,SG,L,38.531322942256075,28,Male,1993-01-17 11:36:55,Capricorn,Scorpio,Leo,Earth,5,3,5,,,,,,,
2021,EN,FT,Data Scientist,2200000,INR,29751,IN,50,IN,L,32.702054675041765,15,Female,2006-10-04 01:30:32,Libra,Aquarius,Libra,Air,,,,,,,,,,
2021,SE,FT,Lead Data Engineer,276000,USD,276000,US,0,US,L,31.268102086722024,39,Male,1982-05-20 01:20:51,Taurus,Aries,Sagittarius,Earth,5,3,6,3,9,10,9,,,
2020,SE,FT,Data Engineer,188000,USD,188000,US,100,US,L,39.50425781958558,38,Male,1982-10-25 01:23:31,Scorpio,Aquarius,Gemini,Water,4,7,4,4,5,4,4,5,5,4
2021,SE,FT,Cloud Data Engineer,160000,USD,160000,BR,100,US,S,37.008454656919156,38,Male,1983-02-23 09:42:34,Pisces,Cancer,Pisces,Water,,,,,,,,,,
2020,MI,FT,Data Scientist,105000,USD,105000,US,100,US,L,38.68327026399568,31,Male,1989-05-09 05:37:11,Taurus,Cancer,Aquarius,Earth,2,4,3,3,4,3,,,,
2021,MI,FT,Data Engineer,200000,USD,200000,US,100,US,L,36.541629822455555,27,Male,1994-11-14 23:19:43,Scorpio,Aries,Gemini,Water,5,,,,,,,,,
2021,SE,FT,Data Engineer,174000,USD,174000,US,100,US,L,34.65863386048125,43,Male,1978-07-20 00:08:52,Cancer,Capricorn,Capricorn,Water,6,,,,,,,,,
